ref_prod;desc_prod;ncm;sap;ipi;tipo; valor_custo ;carga_trabalho;cumprimento;valor_venda
10-S-6  ;10 T EYE&HK SWIVEL ;73269090;297663;1.05;PC; 11827.62 ;1;1;19622
15-S-1  ;15 T JAW&HK SWIVEL ;73269090;297814;1.05;PC; 16165.47 ;1;1;26819
15-S-2  ;15 T JAW&JAW SWIVEL;73269090;297823;1.05;PC; 16165.47 ;1;1;26819
15-S-3  ; 15T JAW&EYE SWIVEL;73269090;297832;1.05;PC; 15235.4 ;1;1;25276
15-S-4  ;15 T EYE&JAW SWIVEL;73269090;297841;1.05;PC; 15235.4 ;1;1;25276
15-S-5  ;15 T EYE&EYE SWIVEL;73269090;297850;1.05;PC; 15008.29 ;1;1;24899
15-S-6  ;15 T EYE&HK SWIVEL ;73269090;297869;1.05;PC; 16130.4 ;1;1;26760
25-S-1  ;25T JAW & HOOK SWIV;73269090;298118;1.05;PC; 65342.93 ;1;1;108404
25-S-2  ;25T JAW&JAW SWIVEL ;73269090;298127;1.05;PC; 70277.56 ;1;1;116590
25-S-3  ;25T JAW & EYE SWIVE;73269090;298136;1.05;PC; 45465.14 ;1;1;75427
25-S-4  ;25T EYE & JAW SWIVE;73269090;298145;1.05;PC; 45465.14 ;1;1;75427
25-S-5  ;25T EYE & EYE SWIVE;73269090;298154;1.05;PC; 40459.91 ;1;1;67123
25-S-6  ;25T EYE & HOOK SWIV;73269090;298163;1.05;PC; 38947.68 ;1;1;64614
35-S-1  ;35T JAW&HOOK SWIVEL;73269090;298216;1.05;PC; 96355.09 ;1;1;159853
35-S-2  ;35T JAW & JAW SWIVE;73269090;298225;1.05;PC; 54893.16 ;1;1;91068
35-S-3  ;35T JAW&EYE SWIVEL ;73269090;298234;1.05;PC; 76464.41 ;1;1;126854
35-S-4  ;35T EYE & JAW SWIVE;73269090;298243;1.05;PC; 51953.93 ;1;1;86192
35-S-5  ;35T EYE & EYE SWIVL;73269090;298252;1.05;PC; 53061.58 ;1;1;88029
35-S-6  ;35T EYE & HOOK SWIV;73269090;298261;1.05;PC; 72187.54 ;1;1;119759
3-S-1   ;3 T JAW HOOK SWIVEL;73269090;297011;1.05;PC; 5012.25 ;1;1;8315
3-S-2   ;3 T JAW JAW SWIVEL ;73269090;297020;1.05;PC; 5125.86 ;1;1;8504
3-S-3   ;3 T JAW EYE SWIVEL ;73269090;297039;1.05;PC; 4870.28 ;1;1;8080
3-S-4   ;3 T EYE JAW SWIVEL ;73269090;297048;1.05;PC; 4870.28 ;1;1;8080
3-S-5   ;3 T EYE EYE SWIVEL ;73269090;297057;1.05;PC; 4662.08 ;1;1;7734
3-S-6   ;3 T EYE HOOK SWIVEL;73269090;297066;1.05;PC; 4231.27 ;1;1;7020
45-S-1  ;  45T JAW&HOOK SWVL;73269090;298314;1.05;PC; 137390.42 ;1;1;227931
45-S-2  ;45T JAW&JAW SWVL   ;73269090;298323;1.05;PC; 124529.6 ;1;1;206595
45-S-3  ;  45T JAW&EYE SWVL ;73269090;298332;1.05;PC; 103126.98 ;1;1;171088
45-S-4  ;  45T EYE&JAW SWVL ;73269090;298341;1.05;PC; 107426.74 ;1;1;178221
45-S-5  ;  45T EYE&EYE SWVL ;73269090;298350;1.05;PC; 103126.98 ;1;1;171088
45-S-6  ;  45T EYE&HOOK SWVL;73269090;298369;1.05;PC; 137390.42 ;1;1;227931
5-S-1   ;5 T JAW HOOK SWIVEL;73269090;297217;1.05;PC; 6708.98 ;1;1;11130
5-S-2   ;5 T JAW JAW SWIVEL ;73269090;297226;1.05;PC; 6985.91 ;1;1;11590
5-S-3   ;5 T JAW EYE SWIVEL ;73269090;297235;1.05;PC; 6645.11 ;1;1;11024
5-S-4   ;5 T EYE JAW SWIVEL ;73269090;297244;1.05;PC; 6645.11 ;1;1;11024
5-S-5   ;5 T EYE EYE SWIVEL ;73269090;297253;1.05;PC; 6126.83 ;1;1;10164
5-S-6   ;5 T EYE HOOK SWIVEL;73269090;297262;1.05;PC; 5885.48 ;1;1;9764
81/2S1  ;8-1/2T JW&HK SWIVEL;73269090;297413;1.05;PC; 11245.66 ;1;1;18657
81/2S2  ;8-1/2T JW&JW SWIVEL;73269090;297422;1.05;PC; 11380.52 ;1;1;18880
81/2S3  ;8-1/2T J&EYE SWIVEL;73269090;297431;1.05;PC; 10372.43 ;1;1;17208
81/2S4  ;8-1/2T EYE&J SWIVEL;73269090;297440;1.05;PC; 15438.75 ;1;1;25613
81/2S5  ;8-1/2T EYE&E SWIVEL;73269090;297459;1.05;PC; 10862.24 ;1;1;18020
81/2S6  ;8-1/2T EYE&H SWIVEL;73269090;297468;1.05;PC; 10599.54 ;1;1;17585
AS-1;AS1 .45T SWIVEL JAW/HOOK ANG CNTCT BRG;73269090;1016001;1.05;PC; 8714.22 ;1;1;14457
AS-1;AS1 .75T SWIVEL JAW/HOOK ANG CNTCT BRG;73269090;1016010;1.05;PC; 11525.32 ;1;1;19121
AS-1;AS1 3T SWIVEL JAW/HOOK ANG CNTCT BRG;73269090;1016026;1.05;PC; 8962.53 ;1;1;14869
AS-1;AS1 35T SWIVEL JAW/HOOK ANG CNTCT BRG;73269090;1016082;1.05;PC; 72846.32 ;1;1;120852
AS-1    ;ANG CNTCT SWVL 1.5T;73269090;1016025;1.05;PC; 7836.47 ;1;1;13001
AS-1    ;ANG CNTCT SWVL 5.0T;73269090;1016040;1.05;PC; 13841.97 ;1;1;22964
AS-1    ;ANG CNTCT SWVL 8.5T;73269090;1016045;1.05;PC; 16015.9 ;1;1;26570
AS-1    ;ANG CNTCT SWVL  10T;73269090;1016056;1.05;PC; 30319.58 ;1;1;50300
AS-1    ;ANG CNTCT SWVL 15.0;73269090;1016064;1.05;PC; 30973.69 ;1;1;51385
AS-1    ;ANG CNTCT SWVL  25T;73269090;1016075;1.05;PC; 47058.72 ;1;1;78070
AS-11   ;ANG CNTCT SWVL 8.5T;73269090;1017020;1.05;PC; 21782.9 ;1;1;36138
AS-11   ;ANG CNTCT SWVL 15T ;73269090;1017029;1.05;PC; 37139.56 ;1;1;61615
AS-17   ;ANG CNTCT SWVL  45T;73269090;2016585;1.05;PC; 111736.13 ;1;1;185370
AS-17   ;ANG CNTCT SWVL 8.5T;73269090;8013342;1.05;PC; 20232.14 ;1;1;33565
AS-17   ;ANG CNTCT SWVL 15TN;73269090;8013343;1.05;PC; 33936.39 ;1;1;56300
AS-17   ;ANG CNTCT SWVL 35TN;73269090;8013344;1.05;PC; 64486.83 ;1;1;106984
AS-17   ;ANG CNTCT SWVL 25TN;73269090;8013376;1.05;PC; 53015.04 ;1;1;87952
AS-2;AS2 .45T SWIVEL JAW/JAW ANG CNTCT BRG;73269090;1016103;1.05;PC; 4393.81 ;1;1;7289
AS-2;AS2 .75T SWIVEL JAW/JAW ANG CNTCT BRG;73269090;1016114;1.05;PC; 6082.11 ;1;1;10090
AS-2;AS2 3T SWIVEL JAW/JAW ANG CNTCT BRG;73269090;1016131;1.05;PC; 7994.35 ;1;1;13263
AS-2    ;ANG CNTCT SWVL 1.5T;73269090;1016122;1.05;PC; 6431.17 ;1;1;10669
AS-2    ;ANG CNTCT SWVL   5T;73269090;1016139;1.05;PC; 13389.87 ;1;1;22214
AS-2    ;ANG CNTCT SWVL 8.5T;73269090;1016148;1.05;PC; 12521.39 ;1;1;20773
AS-2    ;ANG CNTCT SWVL  10T;73269090;1016157;1.05;PC; 29501.95 ;1;1;48944
AS-2    ;ANG CNTCT SWVL  15T;73269090;1016166;1.05;PC; 30887.11 ;1;1;51242
AS-2    ;ANG CNTCT SWVL  25T;73269090;1016175;1.05;PC; 55935.4 ;1;1;92797
AS-2    ;ANG CNTCT SWVL  35T;73269090;1016184;1.05;PC; 63178.62 ;1;1;104813
AS-20   ;1/2 THMBL F/ACBS 3T;73269090;1038200;1.05;PC; 687.5 ;1;1;1141
AS-20   ;5/8 THMBL F/ACBS 5T;73269090;1038209;1.05;PC; 710.24 ;1;1;1178
AS-20   ;3/4 THBL F/ACB 8.5T;73269090;1038218;1.05;PC; 953.02 ;1;1;1581
AS-20   ;7/8-1 THBL F/ACBS  ;73269090;1038227;1.05;PC; 1199.75 ;1;1;1990
AS-20   ;1-1/8-1/4THBL F/ACB;73269090;1038236;1.05;PC; 1721.24 ;1;1;2856
AS-3;AS3 .45T SWIVEL JAW/EYE ANG CNTCT BRG;73269090;1016205;1.05;PC; 4676.69 ;1;1;7759
AS-3;AS3 .75T SWIVEL JAW/EYE ANG CNTCT BRG;73269090;1016216;1.05;PC; 7463.63 ;1;1;12382
AS-3    ;ANG CNTCT SWVL 1.5T;73269090;1016224;1.05;PC; 8032.89 ;1;1;13327
AS-3    ;ANG CNTCT SWVL   3T;73269090;1016232;1.05;PC; 10370.39 ;1;1;17204
AS-3    ;ANG CNTCT SWVL   5T;73269090;1016243;1.05;PC; 12187.47 ;1;1;20219
AS-3    ;ANG CNTCT SWVL 8.5T;73269090;1016250;1.05;PC; 14197.88 ;1;1;23554
AS-3    ;ANG CNTCT SWVL  10T;73269090;1016259;1.05;PC; 26875.92 ;1;1;44587
AS-3    ;ANG CNTCT SWVL 15.0;73269090;1016268;1.05;PC; 29165.28 ;1;1;48385
AS-3    ;ANG CNTCT SWVL  25T;73269090;1016277;1.05;PC; 52866.89 ;1;1;87706
AS-3    ;ANG CNTCT SWVL  35T;73269090;1016286;1.05;PC; 54906.15 ;1;1;91089
AS-4    ;ANG CNTCT SWVL .75T;73269090;1016314;1.05;PC; 6137.51 ;1;1;10182
AS-4    ;ANG CNTCT SWVL 1.5T;73269090;1016325;1.05;PC; 7474.08 ;1;1;12399
AS-4    ;ANG CNTCT SWVL   5T;73269090;1016343;1.05;PC; 12187.47 ;1;1;20219
AS-4    ;ANG CNTCT SWVL 8.5T;73269090;1016352;1.05;PC; 14197.88 ;1;1;23554
AS-4    ;ANG CNTCT SWVL  10T;73269090;1016361;1.05;PC; 26875.92 ;1;1;44587
AS-4    ;ANG CNTCT SWVL  15T;73269090;1016370;1.05;PC; 29165.28 ;1;1;48385
AS-5;AS5 .75T SWIVEL EYE/EYE ANG CNTCT BRG;73269090;1016418;1.05;PC; 6585.7 ;1;1;10926
AS-5;AS5 1.5T SWIVEL EYE/EYE ANG CNTCT BRG;73269090;1016427;1.05;PC; 6413.65 ;1;1;10640
AS-5;AS5 3T SWIVEL EYE/EYE ANG CNTCT BRG;73269090;1016436;1.05;PC; 13030.63 ;1;1;21618
AS-5;AS5 10T SWIVEL EYE/EYE ANG CNTCT BRG;73269090;1016463;1.05;PC; 22524.88 ;1;1;37369
AS-5;AS5 25T SWIVEL EYE/EYE ANG CNTCT BRG;73269090;1016481;1.05;PC; 40118.95 ;1;1;66557
AS-5    ;ANG CNTCT SWVL 5.0T;73269090;1016445;1.05;PC; 8420.03 ;1;1;13969
AS-5    ;ANG CNTCT SWVL 8.5T;73269090;1016454;1.05;PC; 10838.59 ;1;1;17981
AS-5    ;ANG CNTCT SWVL  15T;73269090;1016472;1.05;PC; 19722.35 ;1;1;32719
AS-5    ;ANG CNTCT SWVL  35T;73269090;1016490;1.05;PC; 49686.09 ;1;1;82429
AS-6;AS6 35T SWIVEL EYE/HOOK ANG CNTCT BRG;73269090;1016583;1.05;PC; 66650.64 ;1;1;110573
AS-6    ;ANG CNTCT SWVL 1.5T;73269090;1016520;1.05;PC; 7454.85 ;1;1;12368
AS-6    ;ANG CNTCT SWVL   3T;73269090;1016529;1.05;PC; 12745.29 ;1;1;21144
AS-6    ;ANG CNTCT SWVL   5T;73269090;1016538;1.05;PC; 12129.76 ;1;1;20123
AS-6    ;ANG CNTCT SWVL 8.5T;73269090;1016547;1.05;PC; 12294.1 ;1;1;20396
AS-6    ;ANG CNTCT SWVL 10T ;73269090;1016556;1.05;PC; 29774.44 ;1;1;49396
AS-6    ;ANG CNTCT SWVL 15T ;73269090;1016565;1.05;PC; 29501.95 ;1;1;48944
AS-6    ;ANG CNTCT SWVL 25T ;73269090;1016574;1.05;PC; 55082.71 ;1;1;91382
AS-7;AS7 .45T SWIVEL JAW/JAW BULLET ANG BRG;73269090;1016604;1.05;PC; 5614.38 ;1;1;9314
AS-7    ;ANG CNTCT SWVL .75T;73269090;1016611;1.05;PC; 7055.43 ;1;1;11705
AS-7    ;ANG CNTCT SWVL 1.5T;73269090;1016622;1.05;PC; 5708.01 ;1;1;9470
AS-7    ;ANG CNTCT SWVL   3T;73269090;1016631;1.05;PC; 7166.95 ;1;1;11890
AS-7    ;ANG CNTCT SWVL   5T;73269090;1016640;1.05;PC; 10575.31 ;1;1;17544
AS-7    ;ANG CNTCT SWVL 8.5T;73269090;1016649;1.05;PC; 12612.89 ;1;1;20925
AS-7    ;ANG CNTCT SWVL  10T;73269090;1016652;1.05;PC; 31811.09 ;1;1;52775
AS-7    ;ANG CNTCT SWVL  15T;73269090;1016658;1.05;PC; 30973.69 ;1;1;51385
AS-7    ;ANG CNTCT SWVL  25T;73269090;1016662;1.05;PC; 56156.64 ;1;1;93164
AS-7    ;ANG CNTCT SWVL  35T;73269090;1016667;1.05;PC; 63515.29 ;1;1;105372
G402;G402 1250LB REGULAR SWIVEL 5/16;73269090;1016037;1.05;PC; 980.45 ;1;1;1627
G402;G402 2250LB REGULAR SWIVEL 3/8;73269090;1016055;1.05;PC; 794.94 ;1;1;1319
G402;G402 3600LB REGULAR SWIVEL 1/2;73269090;1016073;1.05;PC; 817.66 ;1;1;1356
G402    ;5/8 REGULAR SWIVEL ;73269090;1016091;1.05;PC; 456.81 ;1;1;758
G402    ;3/4 REGULAR SWIVEL ;73269090;1016117;1.05;PC; 612.84 ;1;1;1017
G402    ;7/8 REGULAR SWIVEL ;73269090;1016135;1.05;PC; 909.57 ;1;1;1509
G402    ;1 REGULAR SWIVEL   ;73269090;1016153;1.05;PC; 1179.91 ;1;1;1957
G402    ;1-1/4 REGULAR SWIVL;73269090;1016199;1.05;PC; 2178.46 ;1;1;3614
G402    ;1-1/2 REGLAR SWIVEL;73269090;1016215;1.05;PC; 6261.78 ;1;1;10388
G403;G403 2250LB JAW END SWIVEL 3/8;73269090;1016439;1.05;PC; 907.66 ;1;1;1506
G403;G403 3600LB JAW END SWIVEL 1/2;73269090;1016457;1.05;PC; 1063.26 ;1;1;1764
G403;G403 5200LB JAW END SWIVEL 5/8;73269090;1016475;1.05;PC; 778.62 ;1;1;1292
G403    ;5/16 JAW END SWIVEL;73269090;1016411;1.05;PC; 819.39 ;1;1;1359
G403    ;3/4 JAW END SWIVEL ;73269090;1016493;1.05;PC; 822.73 ;1;1;1365
G403    ;7/8 JAW END SWIVEL ;73269090;1016518;1.05;PC; 1315.14 ;1;1;2182
G403    ;1 JAW END SWIVEL   ;73269090;1016536;1.05;PC; 3043.22 ;1;1;5049
G403    ;1-1/4 JW END SWIVEL;73269090;1016572;1.05;PC; 3235.28 ;1;1;5367
G403    ;1-1/2 JW END SWIVEL;73269090;1016590;1.05;PC; 10464.68 ;1;1;17361
G408;G408 OPEN THIMBLE 1/2(11-13MM);73269090;1037595;1.05;PC; 4.63 ;1;1;8
G408    ;1/4  OPEN P THIMBLE;73269090;1037531;1.05;PC; 5.44 ;1;1;9
G408    ;5/16 OPEN P THIMBLE;73269090;1037559;1.05;PC; 7.49 ;1;1;12
G408    ;3/8  OPEN P THIMBLE;73269090;1037577;1.05;PC; 9.17 ;1;1;15
G408    ;5/8  OPEN P THIMBLE;73269090;1037611;1.05;PC; 16.23 ;1;1;27
G411    ;1/8  STD THIMBLE   ;73269090;1037256;1.05;PC; 4.31 ;1;1;7
G411    ;3/16 STD THIMBLE   ;73269090;1037274;1.05;PC; 5.36 ;1;1;9
G411    ;1/4  STD THIMBLE   ;73269090;1037292;1.05;PC; 5.1 ;1;1;8
G411    ;5/16 STD THIMBLE   ;73269090;1037318;1.05;PC; 8.73 ;1;1;14
G411    ;3/8 STD THIMBLE    ;73269090;1037336;1.05;PC; 11.23 ;1;1;19
G411    ;1/2 STD THIMBLE    ;73269090;1037354;1.05;PC; 13.35 ;1;1;22
G411    ;5/8 STD THIMBLE    ;73269090;1037372;1.05;PC; 26.2 ;1;1;43
G411    ;3/4 STD THIMBLE    ;73269090;1037390;1.05;PC; 40.83 ;1;1;68
G411    ;7/8 STD THIMBLE    ;73269090;1037416;1.05;PC; 57.16 ;1;1;95
G411    ;1   STD THIMBLE    ;73269090;1037434;1.05;PC; 97.99 ;1;1;163
G411    ;1-1/8-1-1/4 THIMBLE;73269090;1037452;1.05;PC; 146.98 ;1;1;244
G414    ;1/4  E HVY THIMBLE ;73269090;1037639;1.05;PC; 7.39 ;1;1;12
G414    ;5/16 E HVY THIMBLE ;73269090;1037657;1.05;PC; 12.55 ;1;1;21
G414    ;3/8  E HVY THIMBLE ;73269090;1037675;1.05;PC; 16.32 ;1;1;27
G414    ;7/16 E HVY THIMBLE ;73269090;1037693;1.05;PC; 22.94 ;1;1;38
G414    ;1/2  E HVY THIMBLE ;73269090;1037719;1.05;PC; 28.88 ;1;1;48
G414    ;5/8  E HVY THIMBLE ;73269090;1037755;1.05;PC; 43.18 ;1;1;72
G414    ;3/4  E HVY THIMBLE ;73269090;1037773;1.05;PC; 76.88 ;1;1;128
G414    ;7/8  E HVY THIMBLE ;73269090;1037791;1.05;PC; 99.02 ;1;1;164
G414    ;1IN   E HVY THIMBLE;73269090;1037817;1.05;PC; 169.74 ;1;1;282
G414    ;1-1/8-1-1/4 THIMBLE;73269090;1037835;1.05;PC; 242.88 ;1;1;403
G414    ;1-1/4-1-3/8 THIMBLE;73269090;1037853;1.05;PC; 451.96 ;1;1;750
G414    ;1-3/8-1-1/2 THIMBLE;73269090;1037871;1.05;PC; 708.39 ;1;1;1175
G414    ;1-5/8 E HVY THIMBLE;73269090;1037899;1.05;PC; 1129.9 ;1;1;1875
G414    ;1-3/4 E HVY THIMBLE;73269090;1037915;1.05;PC; 1632.08 ;1;1;2708
G414    ;1-7/8-2 HVY THIMBLE;73269090;1037933;1.05;PC; 2259.8 ;1;1;3749
G414    ;2-1/4 E HVY THIMBLE;73269090;1037951;1.05;PC; 2812.2 ;1;1;4665
G414SL  ;3/8 SHACKLE LK THM ;73269090;1036800;1.05;PC; 49.56 ;1;1;82
G414SL  ;1/2 SHACKLE LK THM ;73269090;1036808;1.05;PC; 116.25 ;1;1;193
G414SL  ;5/8 SHACKLE LK THM ;73269090;1036817;1.05;PC; 214.23 ;1;1;355
G414SL  ;3/4 SHACKLE LK THM ;73269090;1036826;1.05;PC; 318.68 ;1;1;529
G414SL  ;7/8 SHACKLE LK THM ;73269090;1036835;1.05;PC; 348.17 ;1;1;578
G414SL  ;"1"" SHACKLE LK THM  ";73269090;1036844;1.05;PC; 445.02 ;1;1;738
G414SL  ;1 1/8 SHKL LOC THM ;73269090;1036853;1.05;PC; 906.14 ;1;1;1503
G414SL  ;1 1/2 SHKL LOC THM ;73269090;1036862;1.05;PC; 2472.33 ;1;1;4102
S412    ;1/2 SOLID THIMBLE  ;73269090;1037121;1.05;PC; 164.22 ;1;1;272
S412    ;5/8 SOLID THIMBLE  ;73269090;1037149;1.05;PC; 321.97 ;1;1;534
S412    ;3/4 SOLID THIMBLE  ;73269090;1037167;1.05;PC; 321.97 ;1;1;534
S412    ;7/8 SOLID THIMBLE  ;73269090;1037185;1.05;PC; 615.59 ;1;1;1021
S412    ;1   SOLID THIMBLE  ;73269090;1037201;1.05;PC; 615.59 ;1;1;1021
S412    ;1-1/8 SOLID THIMBLE;73269090;1037229;1.05;PC; 773.34 ;1;1;1283
S412    ;1-1/4 1-3/8 SL THBL;73269090;1037247;1.05;PC; 813.6 ;1;1;1350
SS414   ;1/4  S STL THIMBLE ;73269090;1037960;1.05;PC; 41.36 ;1;1;69
SS414   ;5/16 S STL THIMBLE ;73269090;1037988;1.05;PC; 68.05 ;1;1;113
SS414   ;3/8  S STL THIMBLE ;73269090;1038004;1.05;PC; 85.17 ;1;1;141
SS414   ;1/2  S STL THIMBLE ;73269090;1038022;1.05;PC; 133.26 ;1;1;221
SS414   ;5/8  S STL THIMBLE ;73269090;1038040;1.05;PC; 194.04 ;1;1;322
SS414   ;3/4  S STL THIMBLE ;73269090;1038068;1.05;PC;1.277;1;1;2119
G4065   ;1-3/4 TB PIN ASSY  ;73269090;1097814;1.05;PC; 987.89 ;1;1;1639
HG228   ;1-1/2X24 J&J TRNBKL;73269090;1032974;1.05;PC; 7022.7 ;1;1;11651
HG4037  ;3/4X12   RH TB HOOK;73269090;1070236;1.05;PC; 795.03 ;1;1;1319
HG4037  ;1-3/4X24  RH TB EYE;73269090;1071592;1.05;PC; 6031.21 ;1;1;10006
HG4037  ;1 X24     LH TB EYE;73269090;1072038;1.05;PC; 1743.95 ;1;1;2893
HG4037  ;3/4X18    RH TB JAW;73269090;1072537;1.05;PC; 1077.26 ;1;1;1787
HG4037  ;1-1/2X24  RH TB JAW;73269090;1072779;1.05;PC; 3240.31 ;1;1;5376
HG4060  ;1IN  RH TB LOCKNUT ;73269090;1075277;1.05;PC; 50.02 ;1;1;83
HG4061  ;1-1/4 LH TB LOCKNUT;73269090;1075696;1.05;PC; 157.53 ;1;1;261
G4063   ;5/16 TB BOLT & NUT ;73269090;1089654;1.05;PC; 20.97 ;1;1;35
G4063   ;3/8  TB BOLT & NUT ;73269090;1089672;1.05;PC; 23.76 ;1;1;39
G4063   ;1/2  TB BOLT & NUT ;73269090;1089690;1.05;PC; 19.33 ;1;1;32
G4063   ;5/8  TB BOLT & NUT ;73269090;1089716;1.05;PC; 45.21 ;1;1;75
G4065   ;2-3/4 TB PIN ASSY  ;73269090;1087674;1.05;PC; 3636.04 ;1;1;6032
G4065   ;3/4 TB PIN ASSY TB ;73269090;1097770;1.05;PC; 41.75 ;1;1;69
G4065   ;7/8 TB PIN ASSY  TB;73269090;1097789;1.05;PC; 84.07 ;1;1;139
G4065   ;1-1/4 TB PN ASSY TB;73269090;1097798;1.05;PC; 353.02 ;1;1;586
G4065   ;1-1/2 TB PN ASSY TB;73269090;1097805;1.05;PC; 556.95 ;1;1;924
G4065   ;2IN TB PIN ASSY    ;73269090;1097823;1.05;PC; 2077.74 ;1;1;3447
G4065   ;2-1/2 TB PIN ASSY  ;73269090;1097832;1.05;PC; 2558.7 ;1;1;4245
HG223   ;1X12   HK&HK TRNBKL;73269090;1030333;1.05;PC; 2487.99 ;1;1;4128
HG226   ;1-1/2X24 E&E TRNBKL;73269090;1031733;1.05;PC; 5493.93 ;1;1;9114
HG226   ;2X24 EYE&EYE TRNBKL;73269090;1031813;1.05;PC; 14053.95 ;1;1;23316
HG227   ;3/4X18 JAW&EYE TBKL;73269090;1032117;1.05;PC; 3045.06 ;1;1;5052
HG227   ;1X24 JAW&EYE TRNBKL;73269090;1032233;1.05;PC; 4406.09 ;1;1;7310
HG227   ;1-1/2X18 J&E TRNBKL;73269090;1032331;1.05;PC; 6643.59 ;1;1;11022
HG227   ;1-1/2X24 J&E TRNBKL;73269090;1032359;1.05;PC; 6322.77 ;1;1;10489
HG227   ;2X24 JAW&EYE TRNBKL;73269090;1032439;1.05;PC; 14172.01 ;1;1;23511
HG227   ;2-1/2X24 J&E TRNBKL;73269090;1032457;1.05;PC; 28078.02 ;1;1;46581
HG228;3/4X18 JAW&JAW TBKL;73269090;1032732;1.05;PC; 2991.18 ;1;1;4962
HG228;7/8X12 JAW&JAW TBKL;73269090;1032750;1.05;PC; 3332.67 ;1;1;5529
HG228;7/8X18 JAW&JAW TBKL;73269090;1032778;1.05;PC; 3640.9 ;1;1;6040
HG228;1X6    JAW&JAW TBKL;73269090;1032796;1.05;PC; 3704.64 ;1;1;6146
HG228;1X24   JAW&JAW TBKL;73269090;1032858;1.05;PC; 4455.05 ;1;1;7391
HG228   ;3/4X12 JAW&JAW TBKL;73269090;1032714;1.05;PC; 2823.09 ;1;1;4684
HG228   ;1X18   JAW&JAW TBKL;73269090;1032830;1.05;PC; 4225.55 ;1;1;7010
HG228   ;1-1/4X12 J&J TRNBKL;73269090;1032876;1.05;PC; 5721.93 ;1;1;9493
HG228   ;1-1/4X18 J&J TRNBKL;73269090;1032894;1.05;PC; 6151.41 ;1;1;10205
HG228   ;1-1/4X24 J&J TRNBKL;73269090;1032910;1.05;PC; 5231.2 ;1;1;8679
HG228   ;1-1/2X12 J&J TRNBKL;73269090;1032938;1.05;PC; 5246.94 ;1;1;8705
HG228   ;1-3/4X18 J&J TRNBKL;73269090;1033018;1.05;PC; 10555.29 ;1;1;17511
HG228   ;1-3/4X24 J&J TRNBKL;73269090;1033036;1.05;PC; 11592.39 ;1;1;19232
HG228   ;2X24   JAW&JAW TBKL;73269090;1033054;1.05;PC; 15639.23 ;1;1;25945
HG228   ;2-1/2X24 J&J TRNBKL;73269090;1033072;1.05;PC; 30262.72 ;1;1;50206
HG228   ;2-3/4X24 J&J TRNBKL;73269090;1033090;1.05;PC; 36618.21 ;1;1;60750
HG2510  ;1/2X12 TRNBKL BODY ;73269090;1033991;1.05;PC; 372.07 ;1;1;617
HG2510  ;5/8X12 TRNBKL BODY ;73269090;1034053;1.05;PC; 484.03 ;1;1;803
HG2510  ;3/4X6 TRNBKL BODY  ;73269090;1034071;1.05;PC; 359.89 ;1;1;597
HG2510  ;3/4X12 TRNBKL BODY ;73269090;1034115;1.05;PC; 642.01 ;1;1;1065
HG2510  ;3/4X18 TRNBKL BODY ;73269090;1034133;1.05;PC; 835.9 ;1;1;1387
HG2510  ;7/8X12 TRNBKL BODY ;73269090;1034179;1.05;PC; 693.7 ;1;1;1151
HG2510  ;7/8X18 TRNBKL BODY ;73269090;1034197;1.05;PC; 961.92 ;1;1;1596
HG2510  ;1X12 TRNBKL BODY   ;73269090;1034231;1.05;PC; 642.13 ;1;1;1065
HG2510  ;1X18 TRNBKL BODY   ;73269090;1034259;1.05;PC; 1229.33 ;1;1;2039
HG2510  ;1X24 TRNBKL BODY   ;73269090;1034277;1.05;PC; 1474.62 ;1;1;2446
HG2510  ;1-1/4X12 TRBKL BODY;73269090;1034339;1.05;PC; 1233.82 ;1;1;2047
HG2510  ;1-1/4X18 TRBKL BODY;73269090;1034357;1.05;PC; 1657.38 ;1;1;2750
HG2510  ;1-1/2X18 TRBKL BODY;73269090;1034455;1.05;PC; 2270.12 ;1;1;3766
HG2510  ;1-1/2X24 TRBKL BODY;73269090;1034473;1.05;PC; 2162.87 ;1;1;3588
HG2510  ;1-3/4X18 TRBKL BODY;73269090;1034552;1.05;PC; 2904.99 ;1;1;4819
HG2510  ;1-3/4X24 TRBKL BODY;73269090;1034570;1.05;PC; 5809.97 ;1;1;9639
HG2510  ;2X24 TRNBKL BODY   ;73269090;1034632;1.05;PC; 5684.92 ;1;1;9431
HG2510  ;2-1/2X24 TRBKL BODY;73269090;1034678;1.05;PC; 14371.02 ;1;1;23842
HG4037  ;1/2X9    RH TB HOOK;73269090;1070094;1.05;PC; 316.95 ;1;1;526
HG4037  ;1/2X12   RH TB HOOK;73269090;1070110;1.05;PC; 419.74 ;1;1;696
HG4037  ;5/8X9    RH TB HOOK;73269090;1070156;1.05;PC; 416.99 ;1;1;692
HG4037  ;1 X12    RH TB HOOK;73269090;1070334;1.05;PC; 1111.37 ;1;1;1844
HG4037  ;1 X18    RH TB HOOK;73269090;1070352;1.05;PC; 1377.46 ;1;1;2285
HG4037  ;1-1/4X12 RH TB HOOK;73269090;1070398;1.05;PC; 1501.13 ;1;1;2490
HG4037  ;1-1/4X18 RH TB HOOK;73269090;1070414;1.05;PC; 1756.46 ;1;1;2914
HG4037  ;1-1/4X24 RH TB HOOK;73269090;1070432;1.05;PC; 2212.41 ;1;1;3670
HG4037  ;1-1/2X12 RH TB HOOK;73269090;1070450;1.05;PC; 2193.17 ;1;1;3638
